,origin,destination,count
31889,60750610003.,60759809001.,130
18588,60750179031.,60759809001.,100
26269,60750258002.,60759809001.,78
25270,60750252001.,60759809001.,36
18575,60750179031.,60750615011.,34
3824,60750117002.,60759809001.,31
31666,60750610002.,60759809001.,29
18579,60750179031.,60750615031.,29
18576,60750179031.,60750615012.,28
17595,60750177002.,60759809001.,24
26733,60750262012.,60759809001.,24
118,60750101011.,60750610003.,24
32803,60750615012.,60759809001.,23
34044,60759809001.,60750180002.,23
27086,60750264022.,60759809001.,22
6675,60750123023.,60750123013.,22
19020,60750180004.,60750180002.,21
32451,60750615011.,60750179031.,21
5696,60750122022.,60759809001.,21
34079,60759809001.,60750209001.,21
1037,60750106002.,60750123013.,20
31943,60750611012.,60750106002.,20
14425,60750166012.,60759809001.,20
34136,60759809001.,60750252001.,20
34258,60759809001.,60750615031.,20
13863,60750164002.,60759809001.,19
13714,60750164001.,60759809001.,19
3811,60750117002.,60750615011.,19
5496,60750122022.,60750123013.,19
14619,60750166021.,60759809001.,19
25606,60750253004.,60759809001.,19
22824,60750209001.,60759809001.,19
19383,60750201012.,60759809001.,18
18920,60750180002.,60759809001.,18
6229,60750123013.,60750123023.,18
14957,60750167004.,60759809001.,18
26796,60750262013.,60759809001.,18
31113,60750601001.,60750128021.,18
6219,60750123013.,60750122022.,17
837,60750105002.,60750117002.,17
32664,60750615012.,60750176023.,17
6870,60750123023.,60759809001.,17
19235,60750201011.,60759809001.,17
6904,60750123024.,60750123023.,17
22651,60750208022.,60759809001.,17
33913,60759809001.,60750123013.,17
16709,60750176023.,60759809001.,16
6856,60750123023.,60750615012.,16
33852,60759809001.,60750101011.,16
4023,60750117003.,60759809001.,16
18357,60750178043.,60759809001.,16
3809,60750117002.,60750611012.,16
33198,60750615031.,60750615012.,16
9215,60750129023.,60750128021.,16
6434,60750123013.,60759809001.,16
13960,60750164003.,60759809001.,15
19089,60750180004.,60759809001.,15
18531,60750179031.,60750180002.,15
128,60750101011.,60759809001.,15
16693,60750176023.,60750610003.,15
18905,60750180002.,60750615012.,15
1214,60750106003.,60750101011.,15
5032,60750121001.,60750123023.,15
997,60750106002.,60750106003.,15
32780,60750615012.,60750610003.,15
5492,60750122022.,60750122032.,15
32528,60750615011.,60750615012.,15
1199,60750106002.,60750615012.,15
3609,60750117002.,60750105002.,15
31187,60750601002.,60750128021.,15
6414,60750123013.,60750610003.,14
21150,60750205001.,60759809001.,14
935,60750105002.,60759809001.,14
5783,60750122032.,60750122022.,14
4055,60750117004.,60750117003.,14
16256,60750171023.,60759809001.,14
3869,60750117003.,60750123013.,14
2863,60750111011.,60759809001.,14
27592,60750302021.,60759809001.,14
20730,60750203003.,60759809001.,13
31614,60750610001.,60759809001.,13
18127,60750178041.,60759809001.,13
4073,60750117004.,60750123023.,13
32543,60750615011.,60759809001.,13
32557,60750615012.,60750106002.,13
32917,60750615013.,60750615012.,13
31434,60750607021.,60759809001.,13
33623,60750615071.,60759809001.,13
17374,60750177001.,60759809001.,13
33361,60750615041.,60750615011.,13
5499,60750122022.,60750123023.,13
15785,60750169002.,60759809001.,13
6204,60750123013.,60750117003.,13
33886,60759809001.,60750112002.,13
6320,60750123013.,60750180002.,13
6669,60750123023.,60750122022.,13
14282,60750166011.,60759809001.,13
6756,60750123023.,60750176031.,13
7360,60750124051.,60759809001.,13
33529,60750615071.,60750117002.,13
12665,60750159004.,60759809001.,13
8507,60750128012.,60750128021.,13
9541,60750130021.,60750611012.,13
8242,60750126012.,60750117002.,13
1,60750101011.,60750101012.,13
19817,60750201023.,60759809001.,13
7,60750101011.,60750103001.,13
34254,60759809001.,60750615012.,13
8170,60750126011.,60750117002.,12
16867,60750176031.,60759809001.,12
15116,60750168011.,60759809001.,12
34080,60759809001.,60750209002.,12
32539,60750615011.,60750615071.,12
32600,60750615012.,60750123023.,12
179,60750101021.,60750117002.,12
15698,60750169002.,60750203003.,12
28693,60750326011.,60759809001.,12
16698,60750176023.,60750615012.,12
10923,60750152022.,60750111011.,12
13416,60750163002.,60759809001.,12
1398,60750107011.,60750106002.,11
7519,60750124053.,60759809001.,11
1268,60750106003.,60750123023.,11
8250,60750126012.,60750128021.,11
18709,60750180002.,60750123023.,11
18707,60750180002.,60750123013.,11
11252,60750154011.,60759809001.,11
461,60750103001.,60750107021.,11
6418,60750123013.,60750615012.,11
24705,60750229011.,60759809001.,11
17483,60750177002.,60750178032.,11
3240,60750111022.,60759809001.,11
34142,60759809001.,60750253004.,11
3850,60750117003.,60750117004.,11
18258,60750178043.,60750176031.,11
24599,60750228032.,60750615011.,11
3812,60750117002.,60750615012.,11
24674,60750229011.,60750209001.,11
15358,60750168021.,60759809001.,11
26238,60750258002.,60750257022.,11
22888,60750209002.,60759809001.,11
32581,60750615012.,60750117003.,11
31959,60750611012.,60750117002.,11
21057,60750205001.,60750206011.,11
2306,60750109022.,60750109021.,11
923,60750105002.,60750615011.,11
14505,60750166021.,60750166012.,11
33608,60750615071.,60750615011.,11
4792,60750120021.,60750123023.,11
31165,60750601001.,60759809001.,11
24873,60750229022.,60759809001.,11
12113,60750157022.,60759809001.,11
23081,60750209004.,60759809001.,11
14664,60750167001.,60750168011.,11
12442,60750158022.,60759809001.,11
5131,60750121001.,60759809001.,11
3639,60750117002.,60750117004.,11
6654,60750123023.,60750117003.,11
18469,60750179031.,60750117002.,10
3682,60750117002.,60750129023.,10
6769,60750123023.,60750180002.,10
1196,60750106002.,60750611012.,10
3673,60750117002.,60750126021.,10
3612,60750117002.,60750106002.,10
6303,60750123013.,60750176023.,10
34077,60759809001.,60750208021.,10
14036,60750165001.,60759809001.,10
33388,60750615042.,60759809001.,10
34110,60759809001.,60750227041.,10
14544,60750166021.,60750205001.,10
17890,60750178032.,60750178043.,10
5485,60750122022.,60750120022.,10
14749,60750167001.,60759809001.,10
16494,60750176022.,60759809001.,10
14342,60750166012.,60750166021.,10
33846,60759803001.,60759809001.,10
18,60750101011.,60750107021.,10
4179,60750117004.,60750615012.,10
22127,60750208011.,60759809001.,10
6853,60750123023.,60750611012.,10
6464,60750123021.,60750123023.,10
4015,60750117003.,60750615012.,10
3872,60750117003.,60750123023.,10
17492,60750177002.,60750201021.,10
18266,60750178043.,60750178032.,10
34065,60759809001.,60750206011.,10
20219,60750202022.,60750117002.,10
6901,60750123024.,60750123013.,10
27525,60750302021.,60750166021.,10
8820,60750128021.,60750601002.,10
1041,60750106002.,60750123024.,10
32356,60750615011.,60750117002.,10
26822,60750262021.,60759809001.,10
1040,60750106002.,60750123023.,10
33898,60759809001.,60750119021.,10
24757,60750229012.,60759809001.,10
8696,60750128021.,60750129021.,10
33901,60759809001.,60750120011.,10
32529,60750615011.,60750615013.,10
34025,60759809001.,60750176023.,10
1026,60750106002.,60750121001.,10
22503,60750208021.,60759809001.,10
32598,60750615012.,60750123013.,10
828,60750105002.,60750106002.,10
8698,60750128021.,60750129023.,10
8694,60750128021.,60750129011.,10
32119,60750611012.,60759809001.,10
2013,60750108003.,60750107011.,10
8081,60750125033.,60759809001.,10
33371,60750615041.,60759809001.,10
32793,60750615012.,60750615041.,10
8430,60750127002.,60750128021.,10
32107,60750611012.,60750615011.,10
33197,60750615031.,60750615011.,10
18597,60750180001.,60750117002.,10
8567,60750128013.,60750128021.,10
2170,60750109021.,60750107011.,10
9117,60750129022.,60750128021.,10
9829,60750131014.,60750135003.,9
11154,60750153002.,60759809001.,9
20216,60750202021.,60759809001.,9
26262,60750258002.,60750615012.,9
21944,60750207021.,60759809001.,9
27671,60750302022.,60759809001.,9
5713,60750122031.,60750122022.,9
12217,60750158012.,60759809001.,9
10574,60750151001.,60750122022.,9
11910,60750157011.,60759809001.,9
5680,60750122022.,60750611012.,9
17236,60750176043.,60759809001.,9
19552,60750201021.,60759809001.,9
5789,60750122032.,60750123013.,9
7072,60750124031.,60759809001.,9
34054,60759809001.,60750202021.,9
24502,60750228022.,60759809001.,9
33472,60750615061.,60759809001.,9
34245,60759809001.,60750611012.,9
6665,60750123023.,60750121001.,9
8639,60750128021.,60750107011.,9
34046,60759809001.,60750180004.,9
6631,60750123023.,60750106002.,9
34078,60759809001.,60750208022.,9
21582,60750206012.,60750206011.,9
8880,60750129011.,60750117004.,9
7000,60750123024.,60759809001.,9
6240,60750123013.,60750125032.,9
1027,60750106002.,60750121002.,9
6183,60750123013.,60750106002.,9
5883,60750122032.,60759809001.,9
25632,60750254011.,60750253004.,9
5447,60750122022.,60750101011.,9
18533,60750179031.,60750180004.,9
32788,60750615012.,60750615013.,9
32786,60750615012.,60750615011.,9
2964,60750111021.,60750106002.,9
22741,60750209001.,60750208011.,9
18799,60750180002.,60750180004.,9
31846,60750610003.,60750257022.,9
22745,60750209001.,60750208022.,9
18796,60750180002.,60750179031.,9
33893,60759809001.,60750117003.,9
4070,60750117004.,60750123013.,9
32681,60750615012.,60750180002.,9
32665,60750615012.,60750176031.,9
18456,60750179031.,60750106002.,9
15035,60750168011.,60750169002.,9
15670,60750169002.,60750169001.,9
20617,60750203003.,60750201011.,9
20539,60750203003.,60750123013.,9
2982,60750111021.,60750111022.,9
34122,60759809001.,60750229012.,9
167,60750101021.,60750101011.,9
31961,60750611012.,60750117004.,9
30780,60750477011.,60759809001.,9
5029,60750121001.,60750123013.,9
458,60750103001.,60750106003.,9
21055,60750205001.,60750205002.,9
16214,60750171023.,60750166021.,9
32108,60750611012.,60750615012.,9
32440,60750615011.,60750176023.,9
3001,60750111021.,60750122022.,9
22239,60750208012.,60759809001.,9
32791,60750615012.,60750615031.,9
15550,60750169001.,60750205001.,8
357,60750102021.,60750117002.,8
18661,60750180001.,60759809001.,8
15602,60750169001.,60759809001.,8
8185,60750126011.,60750128021.,8
3324,60750112002.,60750123023.,8
8832,60750128021.,60759809001.,8
3142,60750111022.,60750120011.,8
21573,60750206012.,60750203003.,8
24538,60750228031.,60750208013.,8
33894,60759809001.,60750117004.,8
32579,60750615012.,60750117001.,8
32328,60750614022.,60759809001.,8
16652,60750176023.,60750258002.,8
8394,60750127001.,60750128021.,8
5257,60750121003.,60750123023.,8
13001,60750161022.,60750117002.,8
8978,60750129012.,60750128021.,8
32916,60750615013.,60750615011.,8
25690,60750254013.,60759809001.,8
25785,60750254031.,60759809001.,8
16743,60750176031.,60750123023.,8
16787,60750176031.,60750177002.,8
26193,60750258002.,60750179031.,8
32915,60750615013.,60750610003.,8
16794,60750176031.,60750180002.,8
16795,60750176031.,60750180004.,8
16741,60750176031.,60750123013.,8
25534,60750253004.,60750208022.,8
10665,60750151001.,60759809001.,8
120,60750101011.,60750611012.,8
32782,60750615012.,60750611012.,8
27265,60750301014.,60750166021.,8
33609,60750615071.,60750615012.,8
32683,60750615012.,60750180004.,8
33994,60759809001.,60750163003.,8
18791,60750180002.,60750178032.,8
34106,60759809001.,60750226001.,8
999,60750106002.,60750107012.,8
9218,60750129023.,60750129021.,8
25220,60750251003.,60759809001.,8
32582,60750615012.,60750117004.,8
9053,60750129021.,60750129023.,8
1743,60750107021.,60750117002.,8
3380,60750112002.,60759809001.,8
31960,60750611012.,60750117003.,8
93,60750101011.,60750258002.,8
3834,60750117003.,60750106002.,8
31544,60750607032.,60759809001.,8
18526,60750179031.,60750178041.,8
4054,60750117004.,60750117002.,8
29943,60750402002.,60759809001.,8
6318,60750123013.,60750179031.,8
34256,60759809001.,60750615021.,8
6230,60750123013.,60750123024.,8
34128,60759809001.,60750229033.,8
31499,60750607031.,60750615022.,8
34249,60759809001.,60750614012.,8
6203,60750123013.,60750117002.,8
31496,60750607031.,60750615011.,8
6128,60750123011.,60759809001.,8
4126,60750117004.,60750179031.,8
24048,60750226001.,60759809001.,8
21038,60750205001.,60750178032.,8
14843,60750167003.,60759809001.,8
21277,60750205003.,60750205002.,8
4404,60750119021.,60750117002.,8
681,60750104012.,60750107021.,8
21051,60750205001.,60750204022.,8
5489,60750122022.,60750122021.,8
4929,60750120022.,60750166021.,8
5472,60750122022.,60750111022.,8
5168,60750121002.,60750123023.,8
14654,60750167001.,60750164002.,8
33863,60759809001.,60750105002.,8
25647,60750254011.,60759809001.,8
15894,60750170002.,60750205001.,8
18455,60750179031.,60750105002.,8
15481,60750168023.,60759809001.,8
13492,60750163003.,60750615011.,8
7534,60750124061.,60750122022.,8
17408,60750177002.,60750123013.,8
15424,60750168022.,60759809001.,8
7302,60750124051.,60750178043.,8
33210,60750615031.,60759809001.,8
22986,60750209004.,60750202021.,8
3517,60750117001.,60750117002.,8
17489,60750177002.,60750180004.,8
31827,60750610003.,60750230011.,8
34066,60759809001.,60750206012.,8
6852,60750123023.,60750610003.,8
13631,60750164001.,60750167004.,8
34243,60759809001.,60750610003.,8
3653,60750117002.,60750122022.,8
15139,60750168012.,60750169002.,8
31759,60750610003.,60750177001.,8
3741,60750117002.,60750179031.,8
6755,60750123023.,60750176023.,8
22728,60750209001.,60750201023.,7
23582,60750214001.,60759809001.,7
13259,60750162002.,60759809001.,7
23178,60750210002.,60759809001.,7
24311,60750228011.,60759809001.,7
19297,60750201012.,60750177002.,7
14885,60750167004.,60750168011.,7
33908,60759809001.,60750122022.,7
33813,60759803001.,60750302021.,7
14380,60750166012.,60750205001.,7
542,60750103001.,60759809001.,7
15645,60750169002.,60750158022.,7
33916,60759809001.,60750123023.,7
22860,60750209002.,60750209001.,7
25535,60750253004.,60750209001.,7
24186,60750227041.,60759809001.,7
25455,60750253003.,60759809001.,7
22731,60750209001.,60750202021.,7
24160,60750227041.,60750177001.,7
15703,60750169002.,60750205001.,7
33769,60759803001.,60750166021.,7
13637,60750164001.,60750169002.,7
6653,60750123023.,60750117002.,7
25945,60750255023.,60759809001.,7
32043,60750611012.,60750179031.,7
14,60750101011.,60750106002.,7
1598,60750107012.,60750123013.,7
3504,60750117001.,60750106002.,7
15,60750101011.,60750106003.,7
3631,60750117002.,60750111022.,7
31771,60750610003.,60750180002.,7
31756,60750610003.,60750176023.,7
31690,60750610003.,60750117003.,7
3823,60750117002.,60750615082.,7
3848,60750117003.,60750117002.,7
4034,60750117004.,60750106002.,7
31534,60750607032.,60750607031.,7
4188,60750117004.,60759809001.,7
4268,60750119011.,60750121001.,7
4274,60750119011.,60750123023.,7
4470,60750119021.,60759809001.,7
4857,60750120022.,60750106002.,7
31979,60750611012.,60750123013.,7
2986,60750111021.,60750117002.,7
5228,60750121002.,60759809001.,7
32251,60750614012.,60759809001.,7
33059,60750615022.,60759809001.,7
2180,60750109021.,60750110012.,7
32746,60750615012.,60750264022.,7
2315,60750109022.,60750117002.,7
32679,60750615012.,60750179031.,7
32673,60750615012.,60750178031.,7
34266,60759809001.,60750615082.,7
2394,60750110011.,60750111022.,7
2451,60750110012.,60750106002.,7
1728,60750107021.,60750106003.,7
1703,60750107012.,60750611012.,7
33129,60750615031.,60750176023.,7
33130,60750615031.,60750176031.,7
2723,60750111011.,60750106002.,7
33142,60750615031.,60750180002.,7
32361,60750615011.,60750119021.,7
32358,60750615011.,60750117004.,7
19947,60750202011.,60759809001.,7
5339,60750122021.,60750122022.,7
26115,60750257022.,60759809001.,7
8343,60750126022.,60750126012.,7
28347,60750312011.,60759809001.,7
1054,60750106002.,60750125032.,7
8898,60750129011.,60750128021.,7
1030,60750106002.,60750122022.,7
8952,60750129011.,60750615012.,7
1015,60750106002.,60750117003.,7
1014,60750106002.,60750117002.,7
9300,60750130011.,60750107011.,7
9399,60750130012.,60750117002.,7
9412,60750130012.,60750130011.,7
27669,60750302022.,60759803001.,7
9484,60750130021.,60750128021.,7
27591,60750302021.,60759803001.,7
19306,60750201012.,60750201011.,7
11000,60750152022.,60759809001.,7
26335,60750260012.,60759809001.,7
34234,60759809001.,60750607011.,7
8463,60750127003.,60750128021.,7
8323,60750126022.,60750101011.,7
30533,60750452013.,60759809001.,7
1108,60750106002.,60750176031.,7
5486,60750122022.,60750121001.,7
5498,60750122022.,60750123022.,7
19605,60750201022.,60750201021.,7
5500,60750122022.,60750123024.,7
5544,60750122022.,60750154011.,7
30451,60750451003.,60759809001.,7
30423,60750451003.,60750177002.,7
5792,60750122032.,60750123023.,7
5878,60750122032.,60750615012.,7
6221,60750123013.,60750122032.,7
6415,60750123013.,60750611012.,7
6417,60750123013.,60750615011.,7
6668,60750123023.,60750122021.,7
6770,60750123023.,60750180004.,7
7660,60750124062.,60759809001.,7
7893,60750125032.,60750123013.,7
7968,60750125032.,60750610003.,7
22717,60750209001.,60750177002.,7
20443,60750203001.,60759809001.,7
16598,60750176023.,60750180002.,7
16870,60750176032.,60750117002.,7
20725,60750203003.,60750615022.,7
16118,60750171021.,60750166021.,7
34026,60759809001.,60750176031.,7
18470,60750179031.,60750117003.,7
20773,60750204012.,60750205001.,7
34043,60759809001.,60750180001.,7
16537,60750176023.,60750123023.,7
20900,60750204023.,60750205001.,7
17299,60750177001.,60750177002.,7
18206,60750178043.,60750123013.,7
16216,60750171023.,60750168011.,7
18198,60750178043.,60750121001.,7
20963,60750205001.,60750117003.,7
340,60750102021.,60750103001.,7
34049,60759809001.,60750201021.,7
21556,60750206012.,60750178032.,7
16516,60750176023.,60750117003.,7
22317,60750208013.,60750201023.,7
34118,60759809001.,60750228031.,7
34058,60759809001.,60750203003.,7
34062,60759809001.,60750205001.,7
21472,60750206011.,60759809001.,7
21058,60750205001.,60750206012.,7
18063,60750178041.,60750178043.,7
17987,60750178032.,60759809001.,7
21375,60750206011.,60750206012.,7
17816,60750178031.,60759809001.,7
16399,60750176022.,60750176023.,7
34088,60759809001.,60750211003.,7
18525,60750179031.,60750178032.,7
22369,60750208013.,60759809001.,7
143,60750101012.,60750117002.,7
414,60750102022.,60750105002.,7
16855,60750176031.,60750615012.,7
18585,60750179031.,60750615071.,7
22578,60750208022.,60750201023.,7
16583,60750176023.,60750176022.,7
18781,60750180002.,60750176031.,7
18688,60750180002.,60750117003.,7
18631,60750180001.,60750180002.,7
20607,60750203003.,60750177002.,7
15930,60750170003.,60750205001.,7
1200,60750106002.,60750615013.,6
1198,60750106002.,60750615011.,6
33469,60750615061.,60750615071.,6
1193,60750106002.,60750610001.,6
17475,60750177002.,60750176022.,6
10736,60750151003.,60750120011.,6
24958,60750229032.,60759809001.,6
12616,60750159004.,60750155001.,6
6689,60750123023.,60750125032.,6
29287,60750332031.,60759809001.,6
29250,60750332011.,60759809001.,6
25162,60750251001.,60759809001.,6
7598,60750124062.,60750122022.,6
7789,60750125031.,60750125032.,6
12894,60750161012.,60750155002.,6
12947,60750161012.,60759809001.,6
1208,60750106002.,60750615061.,6
13150,60750162001.,60759809001.,6
13452,60750163003.,60750169002.,6
6084,60750122043.,60759809001.,6
24442,60750228021.,60759809001.,6
6099,60750123011.,60750123013.,6
6200,60750123013.,60750112002.,6
17658,60750178011.,60759809001.,6
24569,60750228031.,60759809001.,6
30041,60750426011.,60759809001.,6
6218,60750123013.,60750122021.,6
34082,60759809001.,60750209004.,6
33522,60750615071.,60750105002.,6
6304,60750123013.,60750176031.,6
17589,60750177002.,60750615012.,6
19113,60750201011.,60750122022.,6
6620,60750123022.,60759809001.,6
17491,60750177002.,60750201012.,6
34076,60759809001.,60750208013.,6
17488,60750177002.,60750180002.,6
1213,60750106002.,60759809001.,6
34074,60759809001.,60750208011.,6
7880,60750125032.,60750117003.,6
28578,60750313023.,60759809001.,6
28767,60750326013.,60759809001.,6
16793,60750176031.,60750179031.,6
19119,60750201011.,60750123023.,6
11623,60750155004.,60750155001.,6
25917,60750255022.,60759809001.,6
1016,60750106002.,60750117004.,6
9216,60750129023.,60750129011.,6
26003,60750256004.,60759809001.,6
26197,60750258002.,60750180004.,6
17162,60750176043.,60750176022.,6
963,60750106001.,60750106003.,6
7951,60750125032.,60750258002.,6
27559,60750302021.,60750302011.,6
27431,60750302011.,60750302021.,6
33613,60750615071.,60750615031.,6
10325,60750134012.,60750258002.,6
921,60750105002.,60750610003.,6
34005,60759809001.,60750166021.,6
26941,60750263031.,60750261001.,6
10571,60750151001.,60750120022.,6
25761,60750254031.,60750253003.,6
25631,60750254011.,60750253003.,6
8819,60750128021.,60750601001.,6
28164,60750309006.,60759809001.,6
1119,60750106002.,60750179031.,6
26663,60750262011.,60759809001.,6
34051,60759809001.,60750201023.,6
34239,60759809001.,60750607032.,6
21553,60750206012.,60750177002.,6
16699,60750176023.,60750615013.,6
8346,60750126022.,60750128021.,6
25518,60750253004.,60750201022.,6
8631,60750128021.,60750103001.,6
34047,60759809001.,60750201011.,6
8650,60750128021.,60750110011.,6
8669,60750128021.,60750122022.,6
8688,60750128021.,60750127001.,6
34085,60759809001.,60750210004.,6
12087,60750157022.,60750206011.,6
8691,60750128021.,60750128013.,6
1048,60750106002.,60750124053.,6
5941,60750122041.,60759809001.,6
33940,60759809001.,60750129011.,6
30342,60750451001.,60759809001.,6
19018,60750180004.,60750178043.,6
33199,60750615031.,60750615013.,6
18572,60750179031.,60750611012.,6
31941,60750611012.,60750105002.,6
31881,60750610003.,60750615012.,6
95,60750101011.,60750264022.,6
3519,60750117001.,60750117004.,6
31845,60750610003.,60750257021.,6
3586,60750117001.,60750611012.,6
3595,60750117001.,60759809001.,6
31792,60750610003.,60750209002.,6
1567,60750107012.,60750107011.,6
18421,60750178044.,60750180002.,6
1556,60750107011.,60759809001.,6
20804,60750204013.,60750203003.,6
20809,60750204013.,60750205002.,6
1545,60750107011.,60750611012.,6
31691,60750610003.,60750117004.,6
3816,60750117002.,60750615041.,6
31667,60750610003.,60750101011.,6
3858,60750117003.,60750121001.,6
19746,60750201023.,60750209004.,6
12,60750101011.,60750105001.,6
19016,60750180004.,60750178032.,6
3963,60750117003.,60750228012.,6
3152,60750111022.,60750123013.,6
32897,60750615013.,60750258002.,6
32885,60750615013.,60750180002.,6
18973,60750180004.,60750123013.,6
2068,60750108003.,60759809001.,6
32827,60750615013.,60750117003.,6
32795,60750615012.,60750615061.,6
18895,60750180002.,60750607031.,6
33086,60750615031.,60750122022.,6
33089,60750615031.,60750123013.,6
32663,60750615012.,60750176022.,6
32596,60750615012.,60750122032.,6
144,60750101012.,60750117004.,6
2566,60750110021.,60750109021.,6
2735,60750111011.,60750110012.,6
2742,60750111011.,60750112002.,6
2754,60750111011.,60750122022.,6
32374,60750615011.,60750123013.,6
20624,60750203003.,60750202021.,6
2909,60750111013.,60750117002.,6
18662,60750180002.,60750101011.,6
3110,60750111021.,60759809001.,6
3873,60750117003.,60750123024.,6
3973,60750117003.,60750258002.,6
21295,60750206011.,60750111021.,6
4882,60750120022.,60750122022.,6
4990,60750120022.,60759809001.,6
4998,60750121001.,60750106002.,6
5077,60750121001.,60750176023.,6
19663,60750201022.,60759809001.,6
5246,60750121003.,60750121001.,6
5255,60750121003.,60750123021.,6
5340,60750122021.,60750122032.,6
30594,60750452021.,60759809001.,6
5446,60750122021.,60759809001.,6
5476,60750122022.,60750117002.,6
17889,60750178032.,60750178041.,6
17887,60750178032.,60750178031.,6
13495,60750163003.,60759809001.,6
17885,60750178032.,60750177002.,6
5503,60750122022.,60750124051.,6
5583,60750122022.,60750176023.,6
5592,60750122022.,60750178043.,6
5684,60750122022.,60750615012.,6
5750,60750122031.,60759809001.,6
5758,60750122032.,60750106002.,6
5771,60750122032.,60750117003.,6
4887,60750120022.,60750123013.,6
4864,60750120022.,60750111011.,6
19915,60750202011.,60750251001.,6
4759,60750120012.,60759809001.,6
4066,60750117004.,60750121003.,6
20368,60750203001.,60750176022.,6
31506,60750607031.,60759809001.,6
21022,60750205001.,60750170002.,6
34125,60759809001.,60750229022.,6
31471,60750607031.,60750180002.,6
21028,60750205001.,60750176022.,6
21039,60750205001.,60750178043.,6
31337,60750607011.,60750615012.,6
21046,60750205001.,60750203003.,6
4421,60750119021.,60750123023.,6
4491,60750119022.,60750121001.,6
4530,60750119022.,60759809001.,6
34119,60759809001.,60750228032.,6
31186,60750601002.,60750128013.,6
4535,60750119023.,60750106002.,6
4543,60750119023.,60750117004.,6
31160,60750601001.,60750601002.,6
4581,60750119023.,60759809001.,6
31126,60750601001.,60750151002.,6
31082,60750479041.,60759809001.,6
5488,60750122022.,60750121003.,6
29368,60750332043.,60759809001.,6
1829,60750107022.,60750101011.,6
23729,60750215002.,60750253004.,6
22447,60750208021.,60750206012.,6
20262,60750202022.,60759809001.,6
23000,60750209004.,60750208013.,6
16323,60750176021.,60759809001.,6
14376,60750166012.,60750203003.,6
14669,60750167001.,60750169002.,6
13576,60750163004.,60759809001.,6
22742,60750209001.,60750208012.,6
24116,60750227021.,60759809001.,6
23458,60750212002.,60759809001.,6
22855,60750209002.,60750208011.,6
33883,60759809001.,60750111021.,6
19167,60750201011.,60750201012.,6
13628,60750164001.,60750166021.,6
19230,60750201011.,60750615012.,6
15706,60750169002.,60750206011.,6
23652,60750214003.,60750206011.,6
13907,60750164003.,60750167001.,6
14810,60750167003.,60750169002.,6
22335,60750208013.,60750212002.,6
33917,60759809001.,60750123024.,6
15547,60750169001.,60750203003.,6
13629,60750164001.,60750167001.,6
16496,60750176023.,60750103003.,6
16585,60750176023.,60750176031.,6
33946,60759809001.,60750130021.,6
24149,60750227022.,60759809001.,6
33892,60759809001.,60750117002.,6
23219,60750210003.,60750610003.,6
22181,60750208012.,60750208011.,6
14231,60750166011.,60750164002.,6
22596,60750208022.,60750209001.,6
15023,60750168011.,60750166021.,6
22325,60750208013.,60750208011.,6
22426,60750208021.,60750177002.,6
24262,60750228011.,60750177002.,6
15022,60750168011.,60750166012.,6
669,60750104012.,60750101011.,6
13537,60750163004.,60750169002.,6
23850,60750216001.,60759809001.,6
15829,60750169003.,60759809001.,6
23202,60750210003.,60750209004.,6
13812,60750164002.,60750205001.,6
14618,60750166021.,60759803001.,6
15861,60750170001.,60750205001.,6
20079,60750202012.,60759809001.,5
23427,60750212001.,60759809001.,5
14574,60750166021.,60750303013.,5
6241,60750123013.,60750125033.,5
1284,60750106003.,60750128021.,5
6227,60750123013.,60750123021.,5
21353,60750206011.,60750177002.,5
6146,60750123012.,60750123024.,5
5780,60750122032.,60750121002.,5
6209,60750123013.,60750119021.,5
6206,60750123013.,60750119011.,5
17698,60750178012.,60759809001.,5
1295,60750106003.,60750131021.,5
30226,60750427002.,60759809001.,5
6205,60750123013.,60750117004.,5
14640,60750167001.,60750154011.,5
20048,60750202012.,60750253004.,5
24356,60750228012.,60759809001.,5
5597,60750122022.,60750180004.,5
21262,60750205002.,60759809001.,5
19598,60750201022.,60750177002.,5
4849,60750120021.,60759809001.,5
23220,60750210003.,60759809001.,5
4875,60750120022.,60750120011.,5
18067,60750178041.,60750180002.,5
15048,60750168011.,60750178032.,5
5012,60750121001.,60750117002.,5
5013,60750121001.,60750117003.,5
15024,60750168011.,60750167001.,5
1381,60750106003.,60750611012.,5
33362,60750615041.,60750615012.,5
18025,60750178041.,60750124051.,5
34107,60759809001.,60750226002.,5
30630,60750452022.,60759803001.,5
30530,60750452013.,60750477012.,5
5457,60750122022.,60750106002.,5
5478,60750122022.,60750117004.,5
5484,60750122022.,60750120021.,5
23305,60750211002.,60750209004.,5
5487,60750122022.,60750121002.,5
5494,60750122022.,60750123011.,5
21197,60750205002.,60750205001.,5
21200,60750205002.,60750206011.,5
17841,60750178032.,60750123013.,5
5590,60750122022.,60750178041.,5
5595,60750122022.,60750180002.,5
6309,60750123013.,60750177002.,5
5618,60750122022.,60750208022.,5
6282,60750123013.,60750162002.,5
1234,60750106003.,60750107021.,5
6314,60750123013.,60750178041.,5
28721,60750326012.,60750326011.,5
14334,60750166012.,60750164001.,5
33530,60750615071.,60750117003.,5
20148,60750202021.,60750202011.,5
21549,60750206012.,60750176031.,5
8076,60750125033.,60750615012.,5
21539,60750206012.,60750169002.,5
21529,60750206012.,60750166012.,5
8320,60750126021.,60750611012.,5
1121,60750106002.,60750180002.,5
14343,60750166012.,60750167001.,5
